1632.000000,905.000000,1136.000000,55.000000,275.000000,279.000000,322.000000,293.000000,505.000000,2319.932815,4138.352211,33433.139372,278.000000,1857.396632,0.000000
209.000000,110.000000,149.000000,0.000000,47.000000,24.000000,29.000000,32.000000,47.000000,134.039100,235.000000,1135.833333,31.000000,63.101852,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
209.000000,110.000000,149.000000,0.000000,47.000000,24.000000,29.000000,32.000000,47.000000,134.039100,235.000000,1135.833333,31.000000,63.101852,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,1.000000
26.000000,16.000000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,1.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,1.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,1.000000
693.000000,399.000000,424.000000,86.000000,153.000000,78.000000,99.000000,88.000000,156.000000,523.480654,1007.671333,6394.837302,159.000000,355.268739,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
305.000000,170.000000,245.000000,2.000000,54.000000,42.000000,57.000000,51.000000,88.000000,255.006657,499.173430,3048.523448,37.000000,169.362414,1.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
209.000000,110.000000,149.000000,0.000000,47.000000,24.000000,29.000000,32.000000,47.000000,134.039100,235.000000,1135.833333,31.000000,63.101852,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,1.000000
317.000000,184.000000,229.000000,8.000000,70.000000,47.000000,52.000000,57.000000,81.000000,294.284957,472.464091,2613.631143,39.000000,145.201730,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,1.000000
317.000000,218.000000,241.000000,10.000000,49.000000,45.000000,48.000000,55.000000,74.000000,280.352670,427.820619,2281.709967,16.000000,126.761665,1.000000
1632.000000,905.000000,1136.000000,55.000000,275.000000,279.000000,322.000000,293.000000,505.000000,2319.932815,4138.352211,33433.139372,278.000000,1857.396632,1.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
116.000000,38.000000,58.000000,27.000000,23.000000,9.000000,9.000000,13.000000,14.000000,36.529325,51.806156,103.612312,14.000000,5.756240,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,1.000000
209.000000,110.000000,149.000000,0.000000,47.000000,24.000000,29.000000,32.000000,47.000000,134.039100,235.000000,1135.833333,31.000000,63.101852,1.000000
26.000000,16.000000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,1.000000
693.000000,399.000000,424.000000,86.000000,153.000000,78.000000,99.000000,88.000000,156.000000,523.480654,1007.671333,6394.837302,159.000000,355.268739,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,1.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,1.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,1.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
317.000000,184.000000,229.000000,8.000000,70.000000,47.000000,52.000000,57.000000,81.000000,294.284957,472.464091,2613.631143,39.000000,145.201730,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
209.000000,110.000000,149.000000,0.000000,47.000000,24.000000,29.000000,32.000000,47.000000,134.039100,235.000000,1135.833333,31.000000,63.101852,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,1.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
250.000000,136.000000,173.000000,17.000000,40.000000,33.000000,39.000000,44.000000,62.000000,204.518754,338.484760,2200.150942,35.000000,122.230608,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
147.000000,90.000000,130.000000,0.000000,12.000000,26.000000,31.000000,33.000000,48.000000,141.862917,242.130918,1010.430945,28.000000,56.135053,1.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,1.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,1.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,1.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
26.000000,16.000000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
147.000000,90.000000,130.000000,0.000000,12.000000,26.000000,31.000000,33.000000,48.000000,141.862917,242.130918,1010.430945,28.000000,56.135053,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
907.000000,448.000000,587.000000,133.000000,156.000000,64.000000,82.000000,78.000000,127.000000,437.302969,798.246082,7159.269546,135.000000,397.737197,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
268.000000,129.000000,159.000000,37.000000,55.000000,41.000000,43.000000,49.000000,68.000000,243.659632,381.800269,1601.698691,42.000000,88.983261,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
26.000000,16.000000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
1632.000000,905.000000,1136.000000,55.000000,275.000000,279.000000,322.000000,293.000000,505.000000,2319.932815,4138.352211,33433.139372,278.000000,1857.396632,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
147.000000,90.000000,130.000000,0.000000,12.000000,26.000000,31.000000,33.000000,48.000000,141.862917,242.130918,1010.430945,28.000000,56.135053,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
169.000000,114.000000,82.000000,39.000000,37.000000,8.000000,8.000000,12.000000,13.000000,32.000000,46.604513,93.209025,24.000000,5.178279,0.000000
1157.000000,586.000000,688.000000,217.000000,143.000000,182.000000,222.000000,194.000000,337.000000,1409.438175,2561.170628,18744.391628,222.000000,1041.355090,0.000000
228.000000,130.000000,152.000000,22.000000,41.000000,15.000000,15.000000,22.000000,23.000000,78.254843,102.566927,358.984245,38.000000,19.943569,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
250.000000,136.000000,173.000000,17.000000,40.000000,33.000000,39.000000,44.000000,62.000000,204.518754,338.484760,2200.150942,35.000000,122.230608,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
1632.000000,905.000000,1136.000000,55.000000,275.000000,279.000000,322.000000,293.000000,505.000000,2319.932815,4138.352211,33433.139372,278.000000,1857.396632,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
116.000000,38.000000,58.000000,27.000000,23.000000,9.000000,9.000000,13.000000,14.000000,36.529325,51.806156,103.612312,14.000000,5.756240,0.000000
381.000000,189.000000,312.000000,5.000000,44.000000,27.000000,28.000000,33.000000,44.000000,143.891738,221.953341,690.521506,59.000000,38.362306,0.000000
22.000000,10.000000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
268.000000,129.000000,159.000000,37.000000,55.000000,41.000000,43.000000,49.000000,68.000000,243.659632,381.800269,1601.698691,42.000000,88.983261,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
1632.000000,905.000000,1136.000000,55.000000,275.000000,279.000000,322.000000,293.000000,505.000000,2319.932815,4138.352211,33433.139372,278.000000,1857.396632,0.000000
248.000000,141.000000,169.000000,6.000000,54.000000,32.000000,34.000000,39.000000,52.000000,179.651484,274.840915,1022.064654,41.000000,56.781370,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
381.000000,189.000000,312.000000,5.000000,44.000000,27.000000,28.000000,33.000000,44.000000,143.891738,221.953341,690.521506,59.000000,38.362306,0.000000
22.000000,10.000000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
132.000000,74.000000,74.000000,13.000000,32.000000,18.000000,20.000000,23.000000,31.000000,86.668291,140.230421,389.528946,27.000000,21.640497,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
1468.000000,557.000000,884.000000,84.000000,265.000000,241.000000,282.000000,258.000000,426.000000,1976.493198,3412.782811,33943.736089,162.000000,1885.763116,0.000000
174.000000,98.000000,90.000000,29.000000,45.000000,4.000000,4.000000,6.000000,7.000000,10.000000,18.094738,18.094738,31.000000,1.005263,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
317.000000,218.000000,241.000000,10.000000,49.000000,45.000000,48.000000,55.000000,74.000000,280.352670,427.820619,2281.709967,16.000000,126.761665,0.000000
317.000000,184.000000,229.000000,8.000000,70.000000,47.000000,52.000000,57.000000,81.000000,294.284957,472.464091,2613.631143,39.000000,145.201730,0.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
314.000000,179.000000,238.000000,0.000000,61.000000,77.000000,97.000000,90.000000,149.000000,530.648280,967.286111,7920.440172,66.000000,440.024454,0.000000
128.000000,76.000000,68.000000,9.000000,26.000000,16.000000,17.000000,21.000000,26.000000,75.609640,114.200253,303.344422,29.000000,16.852468,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
26.000000,16.000000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1632.000000,905.000000,1136.000000,55.000000,275.000000,279.000000,322.000000,293.000000,505.000000,2319.932815,4138.352211,33433.139372,278.000000,1857.396632,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
116.000000,38.000000,58.000000,27.000000,23.000000,9.000000,9.000000,13.000000,14.000000,36.529325,51.806156,103.612312,14.000000,5.756240,0.000000
381.000000,189.000000,312.000000,5.000000,44.000000,27.000000,28.000000,33.000000,44.000000,143.891738,221.953341,690.521506,59.000000,38.362306,0.000000
250.000000,136.000000,173.000000,17.000000,40.000000,33.000000,39.000000,44.000000,62.000000,204.518754,338.484760,2200.150942,35.000000,122.230608,0.000000
22.000000,10.000000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
381.000000,189.000000,312.000000,5.000000,44.000000,27.000000,28.000000,33.000000,44.000000,143.891738,221.953341,690.521506,59.000000,38.362306,0.000000
97.000000,63.000000,68.000000,0.000000,21.000000,10.000000,11.000000,15.000000,17.000000,44.828921,66.417140,182.647135,21.000000,10.147063,0.000000
194.000000,83.000000,101.000000,0.000000,39.000000,20.000000,22.000000,22.000000,34.000000,88.438562,151.620675,166.782743,0.000000,9.265708,0.000000
1353.000000,767.000000,881.000000,119.000000,262.000000,141.000000,155.000000,159.000000,242.000000,1081.735391,1769.717675,17508.908914,219.000000,972.717162,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
228.000000,27.000000,179.000000,2.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
381.000000,189.000000,312.000000,5.000000,44.000000,27.000000,28.000000,33.000000,44.000000,143.891738,221.953341,690.521506,59.000000,38.362306,0.000000
22.000000,10.000000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
26.000000,16.000000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000
349.000000,201.000000,221.000000,11.000000,85.000000,16.000000,17.000000,20.000000,28.000000,72.000000,121.013987,257.154722,35.000000,14.286373,0.000000
210.000000,109.000000,151.000000,9.000000,41.000000,26.000000,31.000000,34.000000,49.000000,146.211433,249.285679,1188.900932,29.000000,66.050052,0.000000
